																															Class	Blank	Blank	Blank	hyuA	hyuA	hyuA	WT	WT	WT	NA	NA	NA	NA	NA	NA
																															File type	Blank	Blank	Blank	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA
																															Injection order	1	2	3	4	5	6	7	8	9	NA	NA	NA	NA	NA	NA
																															Batch ID	1	1	1	1	1	1	1	1	1	Average	Average	Average	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	GAM_13CUA_1	GAM_13CUA_2	GAM_13CUA_3	hyuA_13CUA_1	hyuA_13CUA_2	hyuA_13CUA_3	WT_13CUA_1	WT_13CUA_2	WT_13CUA_3	Blank	hyuA	WT	Blank	hyuA	WT
125	5.058	104.07057	Unknown	[M+H]+		0.444	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.07	hyuA_13CUA_1	104.07057:28059 105.07392:1321 106.07728:0		6932	31004	10738	192975	205797	193788	172938	184044	135781	16224.6124674479	197520.119791667	164254.333333333	12940.1888607603	7179.84676238507	25276.5579817857
127	5.336	104.07064	Unknown	[M+H]+	similar chromatogram in higher mz_1261; similar chromatogram in higher mz_3525; similar chromatogram in higher mz_1963; similar chromatogram in higher mz_2870; similar chromatogram in higher mz_4006; similar chromatogram in higher mz_2688	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2080.77	WT_13CUA_2	104.07064:1794079 105.07399:161415 106.07735:11270		124618	170990	164990	3858591	4971964	4397376	5614129	6075682	5898220	153532.8359375	4409310.75	5862677	25219.706813136	556782.559170263	232820.446525321
142	4.154	111.05477	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	62.94	WT_13CUA_1	111.05477:32455 112.05812:2334 113.06148:1197		26290	20770	23632	196590	122819	208620	122858	212001	95872	23563.7630208333	176009.4140625	143577.041666667	2760.50457217748	46455.7243385532	60773.3346341693
143	3.736	111.05479	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	106.53	WT_13CUA_1	111.05479:37692 112.05814:2193 113.0615:1291		23339	22880	23069	340499	406921	278429	413276	397598	166273	23096.0625	341949.5	325715.708333333	230.279553044124	64258.5670020218	138303.742729662
146	3.916	111.05488	Unknown	[M+H]+	similar chromatogram in higher mz_265; similar chromatogram in higher mz_2652	0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	39.57	WT_13CUA_1	111.05488:21062 112.05823:4575 113.06159:970		15055	8170	10153	60030	69240	58331	65985	63560	42402	11126.1295572917	62533.80859375	57315.6432291667	3543.65186542519	5869.54851799259	12972.4341358637
147	4.045	111.05502	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	91.96	hyuA_13CUA_2	111.05502:37820 112.05837:2494 113.06173:266		33722	22171	8416	274976	283840	264536	158330	263411	189254	21436.4114583333	274450.645833333	203664.942708333	12669.3646705568	9662.37118255484	54002.1522358832
148	4.306	111.05511	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	65.52	hyuA_13CUA_2	111.05511:22525 112.05846:1351 113.06182:275		22628	14763	18547	84136	105055	88549	88903	72495	64410	18646.0201822917	92580.09375	75269.2981770833	3933.65826320508	11026.9565809673	12479.6190306154
149	4.491	111.05533	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.4	hyuA_13CUA_2	111.05533:5247 112.05868:333 113.06204:0		2475	736	2332	18248	21826	19131	20121	17041	13080	1847.76281738281	19734.9225260417	16747.5361328125	965.147119253115	1863.80245173753	3529.79054008305
152	5.67	112.03679	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	84.02	hyuA_13CUA_3	112.03679:74665 113.04014:3247 114.0435:306		14151	11218	10896	45410	38511	201403	42311	42276	40426	12088.1429036458	95107.8997395833	41670.97265625	1793.32742553657	92118.5969927353	1078.12223921182
159	4.083	113.07056	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	408.25	WT_13CUA_1	113.07056:89930 114.07391:8082 115.07727:651		2153	2258	1995	249462	255244	252330	254557	236403	251878	2135.46329752604	252345.322916667	247612.578125	132.186045876825	2891.50695077332	9799.58509466538
